edge_id,src_atom_id,dst_atom_id,relation_type,rule_id,confidence,evidence_json,notes
EDGE:V1:000344,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-019,ATOM:domain_policy_prompt_compiler:PROFILE:decision_analysis,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""decision_analysis"", ""severity"": ""low"", ""signal_id"": ""LCS-019""}",
EDGE:V1:000345,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-020,ATOM:domain_policy_prompt_compiler:PROFILE:decision_analysis,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""decision_analysis"", ""severity"": ""medium"", ""signal_id"": ""LCS-020""}",
EDGE:V1:000346,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-021,ATOM:domain_policy_prompt_compiler:PROFILE:decision_analysis,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""decision_analysis"", ""severity"": ""low"", ""signal_id"": ""LCS-021""}",
EDGE:V1:000347,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-022,ATOM:domain_policy_prompt_compiler:PROFILE:creative,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""creative"", ""severity"": ""low"", ""signal_id"": ""LCS-022""}",
EDGE:V1:000348,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-023,ATOM:domain_policy_prompt_compiler:PROFILE:creative,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""creative"", ""severity"": ""medium"", ""signal_id"": ""LCS-023""}",
EDGE:V1:000349,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-024,ATOM:domain_policy_prompt_compiler:PROFILE:creative,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""creative"", ""severity"": ""low"", ""signal_id"": ""LCS-024""}",
EDGE:V1:000350,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-025,ATOM:domain_policy_prompt_compiler:PROFILE:creative,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""creative"", ""severity"": ""high"", ""signal_id"": ""LCS-025""}",
EDGE:V1:000351,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-026,ATOM:domain_policy_prompt_compiler:PROFILE:marketing_copy,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""marketing_copy"", ""severity"": ""medium"", ""signal_id"": ""LCS-026""}",
EDGE:V1:000352,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-027,ATOM:domain_policy_prompt_compiler:PROFILE:marketing_copy,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""marketing_copy"", ""severity"": ""low"", ""signal_id"": ""LCS-027""}",
EDGE:V1:000353,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-028,ATOM:domain_policy_prompt_compiler:PROFILE:marketing_copy,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""marketing_copy"", ""severity"": ""high"", ""signal_id"": ""LCS-028""}",
EDGE:V1:000354,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-029,ATOM:domain_policy_prompt_compiler:PROFILE:customer_support,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""customer_support"", ""severity"": ""low"", ""signal_id"": ""LCS-029""}",
EDGE:V1:000355,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-030,ATOM:domain_policy_prompt_compiler:PROFILE:customer_support,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""customer_support"", ""severity"": ""medium"", ""signal_id"": ""LCS-030""}",
EDGE:V1:000356,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-031,ATOM:domain_policy_prompt_compiler:PROFILE:customer_support,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""customer_support"", ""severity"": ""critical"", ""signal_id"": ""LCS-031""}",
EDGE:V1:000357,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-032,ATOM:domain_policy_prompt_compiler:PROFILE:legal_comms,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""legal_comms"", ""severity"": ""medium"", ""signal_id"": ""LCS-032""}",
EDGE:V1:000358,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-033,ATOM:domain_policy_prompt_compiler:PROFILE:legal_comms,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""legal_comms"", ""severity"": ""high"", ""signal_id"": ""LCS-033""}",
EDGE:V1:000359,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-034,ATOM:domain_policy_prompt_compiler:PROFILE:legal_comms,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""legal_comms"", ""severity"": ""medium"", ""signal_id"": ""LCS-034""}",
EDGE:V1:000360,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-035,ATOM:domain_policy_prompt_compiler:PROFILE:data_ops,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""data_ops"", ""severity"": ""low"", ""signal_id"": ""LCS-035""}",
EDGE:V1:000361,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-036,ATOM:domain_policy_prompt_compiler:PROFILE:data_ops,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""data_ops"", ""severity"": ""critical"", ""signal_id"": ""LCS-036""}",
EDGE:V1:000362,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-037,ATOM:domain_policy_prompt_compiler:PROFILE:data_ops,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""data_ops"", ""severity"": ""low"", ""signal_id"": ""LCS-037""}",
EDGE:V1:000363,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-038,ATOM:domain_policy_prompt_compiler:PROFILE:data_ops,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""data_ops"", ""severity"": ""medium"", ""signal_id"": ""LCS-038""}",
EDGE:V1:000364,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-039,ATOM:domain_policy_prompt_compiler:PROFILE:engineering,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""engineering"", ""severity"": ""low"", ""signal_id"": ""LCS-039""}",
EDGE:V1:000365,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-040,ATOM:domain_policy_prompt_compiler:PROFILE:engineering,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""engineering"", ""severity"": ""high"", ""signal_id"": ""LCS-040""}",
EDGE:V1:000366,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-041,ATOM:domain_policy_prompt_compiler:PROFILE:engineering,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""engineering"", ""severity"": ""critical"", ""signal_id"": ""LCS-041""}",
EDGE:V1:000367,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-042,ATOM:domain_policy_prompt_compiler:PROFILE:project_spec,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""project_spec"", ""severity"": ""low"", ""signal_id"": ""LCS-042""}",
EDGE:V1:000368,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-043,ATOM:domain_policy_prompt_compiler:PROFILE:project_spec,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""project_spec"", ""severity"": ""medium"", ""signal_id"": ""LCS-043""}",
EDGE:V1:000369,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-044,ATOM:domain_policy_prompt_compiler:PROFILE:decision_analysis,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""decision_analysis"", ""severity"": ""high"", ""signal_id"": ""LCS-044""}",
EDGE:V1:000370,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-045,ATOM:domain_policy_prompt_compiler:PROFILE:creative,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""creative"", ""severity"": ""low"", ""signal_id"": ""LCS-045""}",
EDGE:V1:000371,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-046,ATOM:domain_policy_prompt_compiler:PROFILE:marketing_copy,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""marketing_copy"", ""severity"": ""critical"", ""signal_id"": ""LCS-046""}",
EDGE:V1:000372,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-047,ATOM:domain_policy_prompt_compiler:PROFILE:customer_support,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""customer_support"", ""severity"": ""low"", ""signal_id"": ""LCS-047""}",
EDGE:V1:000373,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-048,ATOM:domain_policy_prompt_compiler:PROFILE:data_ops,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""data_ops"", ""severity"": ""critical"", ""signal_id"": ""LCS-048""}",
EDGE:V1:000374,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-049,ATOM:domain_policy_prompt_compiler:PROFILE:engineering,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""engineering"", ""severity"": ""low"", ""signal_id"": ""LCS-049""}",
EDGE:V1:000375,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-051,ATOM:domain_policy_prompt_compiler:PROFILE:engineering,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""engineering"", ""severity"": ""low"", ""signal_id"": ""LCS-051""}",
EDGE:V1:000376,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-052,ATOM:domain_policy_prompt_compiler:PROFILE:engineering,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""engineering"", ""severity"": ""medium"", ""signal_id"": ""LCS-052""}",
EDGE:V1:000377,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-053,ATOM:domain_policy_prompt_compiler:PROFILE:engineering,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""engineering"", ""severity"": ""medium"", ""signal_id"": ""LCS-053""}",
EDGE:V1:000378,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-054,ATOM:domain_policy_prompt_compiler:PROFILE:engineering,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""engineering"", ""severity"": ""low"", ""signal_id"": ""LCS-054""}",
EDGE:V1:000379,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-055,ATOM:domain_policy_prompt_compiler:PROFILE:engineering,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""engineering"", ""severity"": ""high"", ""signal_id"": ""LCS-055""}",
EDGE:V1:000380,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-056,ATOM:domain_policy_prompt_compiler:PROFILE:project_spec,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""project_spec"", ""severity"": ""low"", ""signal_id"": ""LCS-056""}",
EDGE:V1:000381,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-057,ATOM:domain_policy_prompt_compiler:PROFILE:project_spec,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""project_spec"", ""severity"": ""high"", ""signal_id"": ""LCS-057""}",
EDGE:V1:000382,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-058,ATOM:domain_policy_prompt_compiler:PROFILE:project_spec,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""project_spec"", ""severity"": ""low"", ""signal_id"": ""LCS-058""}",
EDGE:V1:000383,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-059,ATOM:domain_policy_prompt_compiler:PROFILE:project_spec,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""project_spec"", ""severity"": ""medium"", ""signal_id"": ""LCS-059""}",
EDGE:V1:000384,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-060,ATOM:domain_policy_prompt_compiler:PROFILE:decision_analysis,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""decision_analysis"", ""severity"": ""low"", ""signal_id"": ""LCS-060""}",
EDGE:V1:000385,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-061,ATOM:domain_policy_prompt_compiler:PROFILE:decision_analysis,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""decision_analysis"", ""severity"": ""medium"", ""signal_id"": ""LCS-061""}",
EDGE:V1:000386,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-062,ATOM:domain_policy_prompt_compiler:PROFILE:decision_analysis,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""decision_analysis"", ""severity"": ""low"", ""signal_id"": ""LCS-062""}",
EDGE:V1:000387,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-063,ATOM:domain_policy_prompt_compiler:PROFILE:creative,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""creative"", ""severity"": ""low"", ""signal_id"": ""LCS-063""}",
EDGE:V1:000388,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-064,ATOM:domain_policy_prompt_compiler:PROFILE:creative,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""creative"", ""severity"": ""low"", ""signal_id"": ""LCS-064""}",
EDGE:V1:000389,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-065,ATOM:domain_policy_prompt_compiler:PROFILE:creative,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""creative"", ""severity"": ""low"", ""signal_id"": ""LCS-065""}",
EDGE:V1:000390,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-066,ATOM:domain_policy_prompt_compiler:PROFILE:marketing_copy,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""marketing_copy"", ""severity"": ""low"", ""signal_id"": ""LCS-066""}",
EDGE:V1:000391,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-067,ATOM:domain_policy_prompt_compiler:PROFILE:marketing_copy,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""marketing_copy"", ""severity"": ""medium"", ""signal_id"": ""LCS-067""}",
EDGE:V1:000392,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-068,ATOM:domain_policy_prompt_compiler:PROFILE:marketing_copy,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""marketing_copy"", ""severity"": ""low"", ""signal_id"": ""LCS-068""}",
EDGE:V1:000393,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-069,ATOM:domain_policy_prompt_compiler:PROFILE:customer_support,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""customer_support"", ""severity"": ""low"", ""signal_id"": ""LCS-069""}",
EDGE:V1:000394,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-070,ATOM:domain_policy_prompt_compiler:PROFILE:customer_support,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""customer_support"", ""severity"": ""medium"", ""signal_id"": ""LCS-070""}",
EDGE:V1:000395,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-071,ATOM:domain_policy_prompt_compiler:PROFILE:customer_support,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""customer_support"", ""severity"": ""low"", ""signal_id"": ""LCS-071""}",
EDGE:V1:000396,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-072,ATOM:domain_policy_prompt_compiler:PROFILE:legal_comms,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""legal_comms"", ""severity"": ""low"", ""signal_id"": ""LCS-072""}",
EDGE:V1:000397,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-073,ATOM:domain_policy_prompt_compiler:PROFILE:legal_comms,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""legal_comms"", ""severity"": ""medium"", ""signal_id"": ""LCS-073""}",
EDGE:V1:000398,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-074,ATOM:domain_policy_prompt_compiler:PROFILE:legal_comms,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""legal_comms"", ""severity"": ""critical"", ""signal_id"": ""LCS-074""}",
EDGE:V1:000399,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-075,ATOM:domain_policy_prompt_compiler:PROFILE:data_ops,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""data_ops"", ""severity"": ""low"", ""signal_id"": ""LCS-075""}",
EDGE:V1:000400,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-076,ATOM:domain_policy_prompt_compiler:PROFILE:data_ops,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""data_ops"", ""severity"": ""high"", ""signal_id"": ""LCS-076""}",
EDGE:V1:000401,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-077,ATOM:domain_policy_prompt_compiler:PROFILE:data_ops,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""data_ops"", ""severity"": ""low"", ""signal_id"": ""LCS-077""}",
EDGE:V1:000402,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-078,ATOM:domain_policy_prompt_compiler:PROFILE:data_ops,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""data_ops"", ""severity"": ""critical"", ""signal_id"": ""LCS-078""}",
EDGE:V1:000403,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-079,ATOM:domain_policy_prompt_compiler:PROFILE:engineering,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""engineering"", ""severity"": ""low"", ""signal_id"": ""LCS-079""}",
EDGE:V1:000404,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-080,ATOM:domain_policy_prompt_compiler:PROFILE:engineering,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""engineering"", ""severity"": ""high"", ""signal_id"": ""LCS-080""}",
EDGE:V1:000405,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-081,ATOM:domain_policy_prompt_compiler:PROFILE:engineering,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""engineering"", ""severity"": ""high"", ""signal_id"": ""LCS-081""}",
EDGE:V1:000406,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-082,ATOM:domain_policy_prompt_compiler:PROFILE:project_spec,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""project_spec"", ""severity"": ""low"", ""signal_id"": ""LCS-082""}",
EDGE:V1:000407,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-083,ATOM:domain_policy_prompt_compiler:PROFILE:project_spec,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""project_spec"", ""severity"": ""low"", ""signal_id"": ""LCS-083""}",
EDGE:V1:000408,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-084,ATOM:domain_policy_prompt_compiler:PROFILE:project_spec,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""project_spec"", ""severity"": ""low"", ""signal_id"": ""LCS-084""}",
EDGE:V1:000409,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-085,ATOM:domain_policy_prompt_compiler:PROFILE:decision_analysis,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""decision_analysis"", ""severity"": ""low"", ""signal_id"": ""LCS-085""}",
EDGE:V1:000410,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-086,ATOM:domain_policy_prompt_compiler:PROFILE:decision_analysis,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""decision_analysis"", ""severity"": ""medium"", ""signal_id"": ""LCS-086""}",
EDGE:V1:000411,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-087,ATOM:domain_policy_prompt_compiler:PROFILE:decision_analysis,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""decision_analysis"", ""severity"": ""low"", ""signal_id"": ""LCS-087""}",
EDGE:V1:000412,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-088,ATOM:domain_policy_prompt_compiler:PROFILE:creative,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""creative"", ""severity"": ""low"", ""signal_id"": ""LCS-088""}",
EDGE:V1:000413,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-089,ATOM:domain_policy_prompt_compiler:PROFILE:creative,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""creative"", ""severity"": ""low"", ""signal_id"": ""LCS-089""}",
EDGE:V1:000414,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-090,ATOM:domain_policy_prompt_compiler:PROFILE:creative,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""creative"", ""severity"": ""high"", ""signal_id"": ""LCS-090""}",
EDGE:V1:000415,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-091,ATOM:domain_policy_prompt_compiler:PROFILE:marketing_copy,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""marketing_copy"", ""severity"": ""medium"", ""signal_id"": ""LCS-091""}",
EDGE:V1:000416,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-092,ATOM:domain_policy_prompt_compiler:PROFILE:marketing_copy,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""marketing_copy"", ""severity"": ""high"", ""signal_id"": ""LCS-092""}",
EDGE:V1:000417,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-093,ATOM:domain_policy_prompt_compiler:PROFILE:marketing_copy,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""marketing_copy"", ""severity"": ""low"", ""signal_id"": ""LCS-093""}",
EDGE:V1:000418,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-094,ATOM:domain_policy_prompt_compiler:PROFILE:customer_support,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""customer_support"", ""severity"": ""low"", ""signal_id"": ""LCS-094""}",
EDGE:V1:000419,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-095,ATOM:domain_policy_prompt_compiler:PROFILE:customer_support,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""customer_support"", ""severity"": ""medium"", ""signal_id"": ""LCS-095""}",
EDGE:V1:000420,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-096,ATOM:domain_policy_prompt_compiler:PROFILE:customer_support,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""customer_support"", ""severity"": ""critical"", ""signal_id"": ""LCS-096""}",
EDGE:V1:000421,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-097,ATOM:domain_policy_prompt_compiler:PROFILE:data_ops,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""data_ops"", ""severity"": ""low"", ""signal_id"": ""LCS-097""}",
EDGE:V1:000422,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-098,ATOM:domain_policy_prompt_compiler:PROFILE:data_ops,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""data_ops"", ""severity"": ""medium"", ""signal_id"": ""LCS-098""}",
EDGE:V1:000423,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-099,ATOM:domain_policy_prompt_compiler:PROFILE:data_ops,applies_to_domain,R8_LATENT_CONSTRAINT_DOMAIN_MATCH,0.9,"{""domain_type"": ""data_ops"", ""severity"": ""low"", ""signal_id"": ""LCS-099""}",
EDGE:V1:000424,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-001,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""medium"", ""signal_id"": ""LCS-001"", ""signal_type"": ""format""}",
EDGE:V1:000425,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-002,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""high"", ""signal_id"": ""LCS-002"", ""signal_type"": ""constraint""}",
EDGE:V1:000426,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-003,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""medium"", ""signal_id"": ""LCS-003"", ""signal_type"": ""constraint""}",
